id,uuid,Brand,Name,Description,ColorWay,Country of Manufacture,gender,Retail Price,Release date,Release Time,Below Retail,image small,Tags,Name,Shoe,Short Description,Ticker Symbol,Style Id 
d7d8390e-af02-4dad-a7f8-b9bd35326ff3,d7d8390e-af02-4dad-a7f8-b9bd35326ff3,adidas,adidas Ultra Boost 4.0 Core Black,,,CN,men,180,2017-11-30,1512000000,True,"{'imageUrl': 'https://stockx.imgix.net/Adidas-Ultra-Boost-4pt0-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584647963', 'smallImageUrl': 'https://stockx.imgix.net/Adidas-Ultra-Boost-4pt0-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584647963', 'thumbUrl': 'https://stockx.imgix.net/Adidas-Ultra-Boost-4pt0-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584647963', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'ultra boost', '4.0', 'gender|men', 'style_id|bb6166', 'release_date|2017-11-30', 'retail_price|180']",Core Black,adidas Ultra Boost 4.0,adidas-Ultra-Boost-4pt0-Core-Black,ADIULBST4-CRBLK,BB6166
239cc11a-baeb-4e0a-b7c2-50af811622f7,239cc11a-baeb-4e0a-b7c2-50af811622f7,Jordan,Jordan 1 Low Laser Blue,,Black/Black-Laser Blue-White,CN,men,90,2020-04-01,1585699200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Laser-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598649249', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Laser-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598649249', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Laser-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598649249', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|ck3022-004', 'release_date|2020-04-01', 'retail_price|90']",Laser Blue,Jordan 1 Low,Air-Jordan-1-Low-Laser-Blue,JB-JO1LLBBB,CK3022-004
4b64d6aa-51a1-4216-8285-3b4bd3c42360,4b64d6aa-51a1-4216-8285-3b4bd3c42360,Jordan,Jordan 1 Mid SE P(HER)SPECTIVE (W),,Washed Coral/Chrome-Light Whistle,CN,women,125,2020-06-20,1592611200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-SE-PHERSPECTIVE-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-SE-PHERSPECTIVE-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-SE-PHERSPECTIVE-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'release_date|2020-06-20', 'retail_price|125', 'style_id|cw6008-600']",SE P(HER)SPECTIVE (W),Jordan 1 Mid,Air-Jordan-1-Mid-SE-PHERSPECTIVE-W,JB-JO1MSPMM,CW6008-600
aa3a4162-5053-4368-b289-d1910ebf90fd,aa3a4162-5053-4368-b289-d1910ebf90fd,Nike,Nike Air Max 90 Camowabb,,Desert Sand/Black,CN,men,140,2019-11-15,1573776000,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Camowabb-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1576006585', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Camowabb-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1576006585', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Camowabb-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1576006585', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air max', '90', 'style_id|ci5646-001', 'release_date|2019-11-15', 'retail_price|140']",Camowabb,Nike Air Max 90,Nike-Air-Max-90-Camowabb,AM90-DSSND,CI5646-001
98a2da56-94a2-478b-95de-9803d93ea715,98a2da56-94a2-478b-95de-9803d93ea715,Nike,Nike LeBron 17 Black White,,Black/White,CN,men,200,2019-10-03,1570060800,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-LeBron-17-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1570823142', 'smallImageUrl': 'https://stockx.imgix.net/Nike-LeBron-17-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1570823142', 'thumbUrl': 'https://stockx.imgix.net/Nike-LeBron-17-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1570823142', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'lebron', 'seventeen', 'style_id|bq3177-002', 'release_date|2019-10-03', 'retail_price|200']",Black White,Nike LeBron 17,Nike-LeBron-17-Black-White,L17-BW,BQ3177-002
195f9257-e1d6-47b9-9b92-0bcce54f53d3,195f9257-e1d6-47b9-9b92-0bcce54f53d3,Converse,Converse Chuck Taylor All-Star 70s Ox 7 Moncler Fragment Black,,Black/White-Black,VN,men,135,2020-09-03,1599091200,True,"{'imageUrl': 'https://stockx.imgix.net/Converse-Chuck-Taylor-All-Star-70s-Ox-7-Moncler-Fragment-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'smallImageUrl': 'https://stockx.imgix.net/Converse-Chuck-Taylor-All-Star-70s-Ox-7-Moncler-Fragment-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'thumbUrl': 'https://stockx.imgix.net/Converse-Chuck-Taylor-All-Star-70s-Ox-7-Moncler-Fragment-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'gallery': [], 'hidden': False}","['sneakers', 'converse', 'other brands', 'other', 'style_id|169069c', 'release_date|2020-09-03', 'retail_price|135']",70s Ox 7 Moncler Fragment Black,Converse Chuck Taylor All-Star,Converse-Chuck-Taylor-All-Star-70s-Ox-7-Moncler-Fragment-Black,CTAS70L-7MFB,169069C
id,uuid,Brand,Name,Description,ColorWay,Country of Manufacture,gender,Retail Price,Release date,Release Time,Below Retail,image small,Tags,Name,Shoe,Short Description,Ticker Symbol,Style Id
c285290d-2b18-4a40-af82-4c161867e848,c285290d-2b18-4a40-af82-4c161867e848,Nike,Nike Air Force 1 Low Retro Puerto Rico (2020),,True White/True White-Obsidian-Comet Red,CN,men,140,2020-06-01,1590969600,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Retro-Puerto-Rico-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Retro-Puerto-Rico-2020-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Retro-Puerto-Rico-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air force', 'one', 'style_id|cj1386-100', 'release_date|2020-06-01', 'retail_price|140']",Retro Puerto Rico (2020),Nike Air Force 1 Low,Nike-Air-Force-1-Low-Retro-Puerto-Rico-2020,NK-NIAF1LTT,CJ1386-100
53ba321b-df1d-43b7-b6e2-da9a70a13101,53ba321b-df1d-43b7-b6e2-da9a70a13101,Jordan,Jordan 1 Low USA,,Midnight Navy/Gym Red-White,CN,men,90,,0,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-USA.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593795485', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-USA.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593795485', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-USA.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593795485', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'retail_price|90', 'style_id|cz8454-400']",USA,Jordan 1 Low,Air-Jordan-1-Low-USA,JB-JO1LUMG,CZ8454-400
2bba087d-d522-4848-a76e-ce9fbbf1c495,2bba087d-d522-4848-a76e-ce9fbbf1c495,Nike,Nike Air Max 90 SE Chutney,,Chutney/Tawny-Twine-Sail,CN,men,130,2020-10-01,1601510400,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-SE-Chutney-1.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602095224', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-SE-Chutney-1.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602095224', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-SE-Chutney-1.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602095224', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air max', '90', 'release_date|2020-10-01', 'retail_price|130', 'style_id|ct1688-700']",SE Chutney,Nike Air Max 90,Nike-Air-Max-90-SE-Chutney,NK-NIAM9SCCT,CT1688-700
e56af105-185f-4bb0-a13b-8a80970a3efe,e56af105-185f-4bb0-a13b-8a80970a3efe,adidas,adidas Yeezy Boost 350 V2 Marsh,"Yeezy adds another colorway of its most well-known design with the adidas Yeezy 350 Marsh, now available on StockX. This 350 V2 picks up where the Antlia colorway left off, sporting yellow tones that have been prevalent in Yeezy’s palette. This model was released as a Yeezy Supply exclusive. 
<br>
<br>
This Yeezy 350 V2 Marsh is composed of a bright yellow Primeknit upper with a reflective outer side stripe. A translucent Boost cushioned sole and gold interior completes the design. These sneakers released in February of 2020 and retailed for $220.",Marsh/Marsh/Marsh,CN,men,220,2020-02-01,1580515200,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'retail_price|220', 'style_id|fx9034', 'release_date|2020-02-01']",Marsh,adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Marsh,YB350V2-MRSH,FX9034
5173d979-6896-46f2-aed4-fadde0fa690f,5173d979-6896-46f2-aed4-fadde0fa690f,Jordan,Jordan 1 Mid Iridescent Reflective White (W),,White/White,CN,women,120,2019-12-20,1576800000,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Iridescent-Reflective-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Iridescent-Reflective-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Iridescent-Reflective-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|ck6587-100', 'release_date|2019-12-20', 'retail_price|120']",Iridescent Reflective White (W),Jordan 1 Mid,Air-Jordan-1-Mid-Iridescent-Reflective-White-W,AJ1M-IRWW,CK6587-100
f66c1d92-74a6-4832-94eb-877120a17a60,f66c1d92-74a6-4832-94eb-877120a17a60,Nike,Nike Vapor Street Off-White Tour Yellow (W),"Virgil Abloh and Nike enroll a new silhouette in their ongoing collaboration with the Nike Vapor Street Off-White Tour Yellow (W), now available on StockX. These sneakers made their debut on the Off-White Spring / Summer 2019 Women’s runway during Paris Fashion Week. This collection featured three new track-inspired Nike designs, all of which are new territory in their collaborative history.
<br>
<br>
This Vapor Street is composed of a tour yellow waffle-textured upper with black and metallic silver Swooshes. Off-White signature branding is present in the orange Swoosh tab, inner foot text, and zip tie. A foam tongue, secondary lace system, ZoomFly midsole, and spiked outsole completes the design. These sneakers released in November of 2019 and retailed for $190.",Tour Yellow/Black-Light Bone,CN,women,190,2019-11-14,1573689600,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Vapor-Street-Off-White-Tour-Yellow-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1575076215', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Vapor-Street-Off-White-Tour-Yellow-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1575076215', 'thumbUrl': 'https://stockx.imgix.net/Nike-Vapor-Street-Off-White-Tour-Yellow-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1575076215', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike other', 'running', 'virgil abloh', 'collections-filter', 'nike-off-white', 'release_date|2019-11-14', 'retail_price|190', 'tags|collections-filter,nike-off-white', 'style_id|cd8178-700']",Off-White Tour Yellow (W),Nike Vapor Street,Nike-Vapor-Street-Off-White-Tour-Yellow-W,VPST-OWTY,CD8178-700
401a55df-65e4-4e83-9b85-f5054d3f7b85,401a55df-65e4-4e83-9b85-f5054d3f7b85,Jordan,Jordan 11 Retro 72-10,,,CN,men,220,2015-12-12,1449878400,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-11-Retro-72-10-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-11-Retro-72-10-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-11-Retro-72-10-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'eleven', 'gender|men', 'style_id|378037-002', 'release_date|2015-12-12', 'retail_price|220']",72-10,Jordan 11 Retro,Air-Jordan-11-Retro-72-10,AJ11-7210,378037-002
11bfaa53-f96c-488a-b371-df01205c58ca,11bfaa53-f96c-488a-b371-df01205c58ca,Jordan,Jordan 1 Mid Incredible Hulk (GS),,Aloe Verde/Court Purple-White,CN,child,90,2020-04-01,1585699200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Incredible-Hulk-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Incredible-Hulk-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Incredible-Hulk-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|554725-300', 'release_date|2020-04-01', 'retail_price|90']",Incredible Hulk (GS),Jordan 1 Mid,Air-Jordan-1-Mid-Incredible-Hulk-GS,AJ1M-IHGS,554725-300
bbb2fca0-a699-4f09-abf9-816dc64d1a2a,bbb2fca0-a699-4f09-abf9-816dc64d1a2a,Nike,Nike Space Hippie 03 Grey Volt,Note: Please ensure you ship this item to StockX double-boxed!,Wolf Grey/Black-Volt-Dark Smoke Grey,CN,men,180,2020-07-16,1594857600,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Space-Hippie-03-Grey-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Space-Hippie-03-Grey-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'thumbUrl': 'https://stockx.imgix.net/Nike-Space-Hippie-03-Grey-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike running', 'other', 'style_id|cq3989-002', 'release_date|2020-07-16', 'retail_price|180']",Grey Volt,Nike Space Hippie 03,Nike-Space-Hippie-03-Grey-Volt,NKSPHP03-GRVLT,CQ3989-002
01e9e424-1d1d-4d04-8697-7a7c3d0112c0,01e9e424-1d1d-4d04-8697-7a7c3d0112c0,Nike,Nike KD 12 Don C,,Multi-Color/Multi-Color,CN,men,160,2020-02-15,1581724800,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-KD-12-Don-C.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580409706', 'smallImageUrl': 'https://stockx.imgix.net/Nike-KD-12-Don-C.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580409706', 'thumbUrl': 'https://stockx.imgix.net/Nike-KD-12-Don-C.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580409706', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'kd', 'twelve', 'style_id|cd4982-900/cd4979-900', 'release_date|2020-02-15', 'retail_price|160']",Don C,Nike KD 12,Nike-KD-12-Don-C,KD12-DONC,CD4982-900/CD4979-900
6be862de-e291-4475-96a7-ce9263f9ae93,6be862de-e291-4475-96a7-ce9263f9ae93,Jordan,Jordan 1 Mid Composition Notebook (GS),,Orange/Volt-Black-White,CN,child,90,2020-01-05,1578182400,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Composition-Notebook-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594239763', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Composition-Notebook-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594239763', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Composition-Notebook-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594239763', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|554725-870', 'release_date|2020-01-05', 'retail_price|90']",Composition Notebook (GS),Jordan 1 Mid,Air-Jordan-1-Mid-Composition-Notebook-GS,JB-JO1MCNOV,554725-870
a2c5fe8f-1220-4538-993b-c565523b3a3c,a2c5fe8f-1220-4538-993b-c565523b3a3c,Nike,Nike Offline Black Menta,,Black/Green-White,CN,men,120,2020-08-28,1598572800,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Offline-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Offline-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'thumbUrl': 'https://stockx.imgix.net/Nike-Offline-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike other', 'other', 'style_id|cj0693-002', 'release_date|2020-08-28', 'retail_price|120']",Black Menta,Nike Offline,Nike-Offline-Black,NK-NIOBBG,CJ0693-002
6d7282dd-27b5-4673-a9fe-7df8e1d7989f,6d7282dd-27b5-4673-a9fe-7df8e1d7989f,Nike,Nike LeBron 17 Low Titan,,University Red/Metallic Gold,CN,men,160,2020-08-08,1596844800,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-LeBron-17-Low-Titan.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597696281', 'smallImageUrl': 'https://stockx.imgix.net/Nike-LeBron-17-Low-Titan.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597696281', 'thumbUrl': 'https://stockx.imgix.net/Nike-LeBron-17-Low-Titan.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597696281', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'lebron', 'seventeen', 'release_date|2020-08-08', 'retail_price|160', 'style_id|cd5008-600']",Titan,Nike LeBron 17 Low,Nike-LeBron-17-Low-Titan,NK-NIL1LTAUM,CD5008-600
8c522534-abbe-4b77-b7a4-8838f1cfcb34,8c522534-abbe-4b77-b7a4-8838f1cfcb34,adidas,adidas NMD R1 Toy Story Woody (GS),,Cloud White/Silver Metallic/Bright Yellow,CN,child,120,2020-10-15,1602720000,True,"{'imageUrl': 'https://stockx.imgix.net/adidas-NMD-R1-Toy-Story-Woody-GS.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600880572', 'smallImageUrl': 'https://stockx.imgix.net/adidas-NMD-R1-Toy-Story-Woody-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600880572', 'thumbUrl': 'https://stockx.imgix.net/adidas-NMD-R1-Toy-Story-Woody-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600880572', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'nmd', 'release_date|2020-10-15', 'retail_price|120', 'style_id|fz4540']",Toy Story Woody (GS),adidas NMD R1,adidas-NMD-R1-Toy-Story-Woody-GS,ADI-ADNRTSWCS,FZ4540
18c2395c-a0d6-4c6f-bdc3-f51313618a1f,18c2395c-a0d6-4c6f-bdc3-f51313618a1f,Jordan,Jordan 1 Retro High Court Purple White (GS),,Court Purple/White-Black,CN,child,130,2020-04-11,1586563200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White-GS.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1586615077', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1586615077', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White-GS.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1586615077', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|575441-500', 'release_date|2020-04-11', 'retail_price|130']",Court Purple White (GS),Jordan 1 Retro High,Air-Jordan-1-Retro-High-Court-Purple-White-GS,AJ1H-CPGS,575441-500
965c989c-5412-4c0b-ae68-3ee101726c3b,965c989c-5412-4c0b-ae68-3ee101726c3b,adidas,adidas Yeezy 500 Bone White,"Yeezy expands its 500 color pallette once again with the adidas Yeezy 500 “Bone White”, now available on StockX. Despite an existing long line of Yeezy 500s assorted in five colorways, the “Bone White” colorway is the first 500 to release in 2019. 
<br>
<br>
This 500 features a bone white mesh upper with suede overlays. Its chunky midsole is inspired by the Adidas KB3 atop a tonal-cream outsole completes the design. These sneakers released in August of 2019 and retailed for $200.",Bone White/Bone White/Bone White,CN,men,200,2019-08-24,1566604800,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-500-Bone-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1567541392', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-500-Bone-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1567541392', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-500-Bone-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1567541392', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '500', 'style_id|fv3573', 'release_date|2019-08-24', 'retail_price|200']",Bone White,adidas Yeezy 500,adidas-Yeezy-500-Bone-White,YZB500-BW,FV3573
